<HI>G. M.… Gaṇaratnamahodadhi of <lbinfo n="Var+dhamāna"/> Vardhamāna.
<HI>Golādh.… Golādhyāya.
<HI>H.… Hitopadeśa (Nirṇaya Sāgara Edition).
<HI>Halāy.… Halāyudha.
<HI>Hariv.… Harivaṃśa.
<HI>Hch.… Harṣacarita.
<HI>H. D.… Haṃsadūta.
<HI>Hem.… Hemacandra.
<HI>Īśop.… Īśopaniṣad.
<HI>J. N. V.… Jaiminīyanyāyamālāvistara (Goldstücker's Edition).
<HI>K.… Kādambarī (Bombay).
<HI>Kām… Kāmandakinītisāra.
<HI>Kāśi… Kāśikāvṛtti (Benares).
<HI>Karpūr.… Karpūramañjarī (published in the Kāvyamālā).
<HI>Kaṭh… Kaṭhopaniṣad.
<HI>Kāṭh.… Kātyāyana.
<HI>Kauś.… Kauśikasūtra.
<HI>Kaus. Br.… Kauṣītaki Brāhmaṇa.
<HI>Kaus. Up.… Kauṣītakyupaniṣad.
<HI>Kāv… Kāvyādarśa.
<HI>Kāvyāl… Kāvyālaṃkāra (published in the Kāvyamālā).
<HI>Ken… Kenopaniṣad.
<HI>Ki.… Kirātārjunīya.
<HI>Kīr. K.… Kīrtikaumudī (Bombay).
<HI>K. P.… Kāvyaprakāśa. 
<HI>Ks.… Kathāsaritsāgara.
<HI>Ku.… Kumārasambhava (Bombay).
<HI>Kull.… Kullūka.
<HI>Kusum… Kusumāñjali.
<HI>Kuval.… Kuvalayānanda.
<HI>Līlā.… Līlāvatī.
<HI>M.… Mālavikāgnimitra (Bombay).
<HI>Mādh. N.… Mādhavanidāna.
<HI>Mahān.… Mahānāṭaka.
<HI>Māl.… Mālatīmādhava (Bombay).
<HI>Malli.… Mallinātha.
<HI>Māṇḍ.… Māṇḍūkyopaniṣad.
<HI>Mārk. P.… Mārkaṇḍeya Purāṇa.
<HI>Mb.… Mahābhārata (Bombay).
<HI>Mbh.… Mahābhāṣya (Bombay).
<HI>Me.… Meghadūta (Bombay).
<HI>Med.… Medinīkośa.
<HI>Mit.… Mitākṣarā (Bombay).
<HI>Mīm.… Mīmāṃsā.
<HI>Mk.… Mṛcchakaṭikā
<HI>Moha M.… Mohamudgara.
<HI>Ms.… Manusmṛti.
<HI>Mu.… Mudrārākṣasa (Bombay),
<HI>Mugdha.… Mugdhabodha.
<HI>Muṇḍ.… Muṇḍakopaniṣad.
<HI>Mv.… Mahāvīracarita (Borooah's Edition),
<HI>N.… Naiṣadhacarita.
<HI>Nāg.… Nāgānanda.
<HI>Nala.… Nalopākhyāna (Bombay).
<HI>Nalod.… Nalodaya.
<HI>Nir.… Nirukta.
<HI>Nīti.… Nītisāra.
<HI>Nītipr.… Nītipradīpa.
<HI>P.… Pāṇini's Aṣṭādhyāyī.
<HI>Pad. D.… Padāṅkadūta.
<HI>P. P.… Pārvatīpariṇaya.
<HI>P. R.… Prasannarāghava.
<HI>Prab.… Prabodhacandrodaya (Bombay).
<HI>Praśna. Up.… Praśnopaniṣad.
<HI>Priy. D.… Priyadarśikā (Bombay).
<HI>Pt.… Pañcatantra (Bombay).
<HI>R.… Raghuvaṃśa (Bombay).
<HI>Rāj. P.… Rājapraśasti.
<HI>Rāj. T.… Rājataraṅgiṇī.
<HI>Rām.… Rāmāyaṇa (Bombay).
<HI>Ras. M.… Rasamañjarī.
<HI>Ratn.… Ratnāvalī (Bombay).
<HI>R. G.… Rasagaṅgādhara (published in the Kāvyamālā).
<HI>Rs.… Ṛtusaṃhāra (Bombay).
<HI>Rv.… Ṛgveda (Max Müller's Edition).
<HI>Ś.… Śakuntalā (Bombay).
<HI>Śabdak.… Śabdakalpadruma.
<HI>Sān. K.… Sāṃkhyakārikā.
<HI>Sāṃkhya K… Sāṃkhyakārikā.
<HI>Sān. S.… Sāṃkhyasūtra. 
<HI>Sar. K.… Sarasvatīkaṇṭhābharaṇa.
<HI>Sarva. S.… Sarvadarśanasaṃgraha.
<HI>Sar. S.… Sarvadarśanasaṃgraha.
<HI>Śat. Br.… Śatapatha Brāhmaṇa.
<HI>Sāy.… Sāyaṇa.
<HI>S. B.… Śārīrabhāṣya.
<HI>S. D.… Sāhityadarpaṇa.
<HI>Śi.… Śiśupālavadha.
<HI>Sid. Mukt. Siddhāntamuktāvalī.
<HI>or Sid. Muktā. Siddhāntamuktāvalī.
<HI>Sid. Śir.… Siddhāntaśiromaṇi.
<HI>Śik… Śikṣā.
<HI>Śiva P.… Śiva Purāṇa.
<HI>Sk.… Siddhānta-Kaumudī (Bombay).
<HI>Skanda. P.… Skanda Purāṇa.
<HI>S. L.… Sudhālaharī (published in the Kāvyamālā).
<HI>Śrut.… Śrutabodha.
<HI>Ś. Til.… Śṛṅgāratilaka.
<HI>Subh.… Subhāṣitaratnākara (Bombay).
<HI>Subhāsh… Subhāṣita.
<HI>Subh. Ratn.… Subhāṣitaratnabhāṇḍāgāra (Bombay)
<HI>Sūrya S… Sūryasiddhānta.
<HI>Suśr.… Suśruta.
<HI>Sv.… Sāmaveda.
<HI>Śvet. Up.… Śvetāśvataropaniṣad.
<HI>Tarka K.… Tarkakaumudī (Bombay).
<HI>Trik.… Trikāṇḍaśeṣa.
<HI>T. S.… Tarkasaṃgraha (Bombay).
<HI>Tv.… Tārānātha's Vācaspatyam.
<HI>U.… Uttararāmacarita.
<HI>Udb… Udbhaṭa.
<HI>Ud. D.… Uddhavadūta.
<HI>Ud. S.… Uddhavasaṃdeśa.
<HI>Ujjval.… Ujjvaladatta.
<HI>Uṇ.… Uṇādisūtras.
<HI>Up.… Upaniṣad.
<HI>Upan.… Upaniṣad.
<HI>V.… Vikramorvaśīyam (Bombay).
<HI>Vāgb.… Vāgbhaṭa.
<HI>Vaiś… Vaiśeṣika.
<HI>Vaiś. Sūt.… Vaiśeṣikasūtras.
<HI>Vāj… Vājasaneyi Saṃhitā.
<HI>Vāk. P.… Vākyapadīya.
<HI>Vall. Subh.… Vallabhadeva's Subhāṣitāvali (Bombay)
<HI>Vās.… Vāsavadattā (Hall's Edition).
<HI>Vb.… Viddhaśālabhañjikā (Bombay).
<HI>Ve.… Veṇīsaṃhāra.
<HI>Vedānta P.… Vedāntaparibhāṣā.
<HI>Vet.… Vetālapañca vimśati.
<HI>Vid.… Vidagdhamukhamaṇḍana.
<HI>Vikr… Vikramāṅkadevacarita (Bombay).
<HI>Vīr. M.… Vīramitrodaya.
<HI>V. May.… Vyavahāramayūkha (Mr. <lbinfo n="Mand+lik"/> Mandlik's Edition). 
<HI>Vop. or Bop.… Vopadeva.
<HI>V. P.… Viṣṇu Purāṇa.
<HI>V. Ratn.… Vṛttaratnākara.
<HI>Vṛnd. Ś… Vṛndāvanaśataka.
<HI>V. Sah.… Viṣṇusahasranāman. 
<HI>Y.… Yājñavalkya (Mr. Mandlik's <lbinfo n="Edi+tion"/> Edition).
<HI>Yoga S… Yogasūtras.
<HI>Yv., Yaj.… Yajurveda.
